State,District,Relief Camp / Shelter Name,Disaster Type,Precise Address / Location,Latitude,Longitude,Accommodation Capacity (persons),Actual Inmates / Evacuees,Camp Type,Year / Event,Source
Uttar Pradesh,Varanasi,Varanasi Flood Relief Camp,Flood,Varanasi Flood Relief Camp,25.32,83.01,4000,4000,Flood Relief Camp,Ganga Plains Flood 2016 (2016),MHA 2016 / UPSDMA
Uttarakhand,Chamoli,Chamoli District Relief Camp,Flood/Landslide,Chamoli District Relief Camp,30.4,79.33,800,800,NDRF Camp / Government Facility,Uttarakhand Kedarnath Corridor Flood (2016),NDMA 2016
Uttarakhand,Pithoragarh,Pithoragarh Landslide Camp,Flood/Landslide,Pithoragarh Landslide Camp,29.58,80.22,900,900,Landslide Relief Camp,Uttarakhand Monsoon 2016 (2016),USDMA 2016
Uttarakhand,Rudraprayag,Rudraprayag Relief Camp,Flood/Landslide,Rudraprayag Relief Camp,30.28,78.98,900,900,Government Facility,Uttarakhand Monsoon 2016 (2016),NDMA 2016
Uttarakhand,Tehri Garhwal,Tehri District Relief Camp,Flood/Landslide,Tehri District Relief Camp,30.39,78.48,1500,1500,Government School/NDRF Camp,Uttarakhand Char Dham Floods 2016 (2016),USDMA 2016
Uttarakhand,Uttarkashi,Uttarkashi Flash Flood Relief Camp,Flood/Cloudburst,Uttarkashi Flash Flood Relief Camp,30.73,78.45,1200,1200,Government School/High Ground,Uttarakhand Monsoon Floods 2016 (2016),NDMA 2016 Reports
West Bengal,Cooch Behar,Cooch Behar Relief Camps,Flood,Cooch Behar Relief Camps,26.32,89.45,6000,6000,Flood Shelter,West Bengal Monsoon Floods 2016 (2016),MHA / NDMA 2016
West Bengal,Murshidabad,Murshidabad District Relief Camps,Flood,Murshidabad District Relief Camps,24.18,88.27,8000,8000,Government Building/School,West Bengal Monsoon Floods 2016 (2016),MHA 2016 Flood Report
Andaman & Nicobar Islands,South Andaman,Port Blair Flood Relief Camp 2017,Flood/Cyclone,Port Blair Flood Relief Camp 2017,11.66,92.74,1200,1200,Government Facility,Andaman Monsoon Flood 2017 (2017),ANDMA 2017
Andhra Pradesh,East Godavari,East Godavari Flood Camps 2017,Flood,East Godavari Flood Camps 2017,17,82.24,5500,5500,Government School,Andhra Pradesh Floods 2017 (2017),APSDMA 2017
Andhra Pradesh,Krishna,Krishna District Relief Camps 2017,Flood,Krishna District Relief Camps 2017,16.51,80.62,7500,7500,Government Building/School,Andhra Pradesh Cyclone Season Floods 2017 (2017),APSDMA 2017
Andhra Pradesh,Srikakulam,Srikakulam Relief Camps,Flood,Srikakulam Relief Camps,18.3,83.9,4500,4500,Government School/Cyclone Shelter,Andhra Pradesh Cyclone Season 2017 (2017),APSDMA 2017
Andhra Pradesh,West Godavari,West Godavari Relief Camps,Flood,West Godavari Relief Camps,16.79,81.23,6500,6500,Government School/Elevated Area,Andhra Pradesh Floods 2017 (2017),APSDMA 2017
Arunachal Pradesh,Lohit,Lohit District Relief Camp,Flood/Landslide,Lohit District Relief Camp,28.04,96.23,1800,1800,Government Facility,Arunachal Pradesh Floods 2017 (2017),ECHO / ReliefWeb Jul 2017
Assam,Barpeta,Barpeta Mega Relief Camp 2017,Flood,Barpeta Mega Relief Camp 2017,26.32,91,25000,25000,Flood Relief Centre/School,Assam Floods 2017 Wave 2 - Worst Since 2007 (2017),OCHA Aug 2017 / ActionAid
Assam,Cachar,Cachar District Camps 2017,Flood,Cachar District Camps 2017,24.79,92.87,5000,5000,Flood Relief Camp,Assam Floods 2017 Wave 2 (2017),ASDMA 2017
Assam,Chirang,Chirang District Relief Camp 2017,Flood,Chirang District Relief Camp 2017,26.48,90.47,12000,12000,Government Building,Assam Floods 2017 Wave 2 (2017),ASDMA 2017
Assam,Dhemaji,Dhemaji Relief Camps 2017,Flood,Dhemaji Relief Camps 2017,27.48,94.57,9500,9500,Flood Shelter/School,Assam Floods 2017 Wave 1 (2017),ASDMA Jun-Jul 2017
Assam,Dibrugarh,Dibrugarh Flood Camp 2017,Flood,Dibrugarh Flood Camp 2017,27.48,94.91,6200,6200,Government Building,Assam Floods 2017 Wave 2 (2017),ASDMA 2017
Assam,Goalpara,Goalpara Flood Camps 2017,Flood,Goalpara Flood Camps 2017,26.17,90.63,7800,7800,Government School/Embankment,Assam Floods 2017 Wave 2 (2017),ASDMA 2017
Assam,Jorhat,Jorhat Major Relief Camp 2017,Flood,Jorhat Major Relief Camp 2017,26.75,94.2,8200,8200,Government School/Building,Assam Floods 2017 Wave 2 (2017),ASDMA 2017
Assam,Kamrup Metro,Guwahati Peripheral Flood Camp,Flood,Guwahati Peripheral Flood Camp,26.14,91.74,3800,3800,Urban Flood Relief Camp,Assam Floods 2017 Wave 2 (2017),ASDMA 2017
Assam,Kokrajhar,Kokrajhar Relief Camps,Flood,Kokrajhar Relief Camps,26.4,90.27,9500,9500,Flood Shelter,Assam Floods 2017 Wave 2 (2017),ASDMA 2017
Assam,Lakhimpur,Lakhimpur Relief Camps 2017,Flood,Lakhimpur Relief Camps 2017,27.23,94.1,8000,8000,Government School/High Ground,Assam Floods 2017 Wave 1 (2017),ASDMA / ReliefWeb Jun 2017
Assam,Morigaon,Morigaon Relief Camps,Flood,Morigaon Relief Camps,26.25,92.33,9800,9800,Flood Shelter,Assam Floods 2017 Wave 2 (2017),ASDMA 2017
Assam,Nagaon,Nagaon District Relief Camps,Flood,Nagaon District Relief Camps,26.35,92.68,13000,13000,Government School/Elevated Land,Assam Floods 2017 Wave 2 (2017),ASDMA Jul 2017
Assam,Sivasagar,Sivasagar Relief Camps 2017,Flood,Sivasagar Relief Camps 2017,26.98,94.64,5200,5200,Flood Relief Camp,Assam Floods 2017 Wave 2 (2017),ASDMA 2017
Assam,Sonitpur,Sonitpur Relief Camps 2017,Flood,Sonitpur Relief Camps 2017,26.63,92.8,6800,6800,Government School,Assam Floods 2017 Wave 2 (2017),ASDMA 2017
Assam,Tinsukia,Tinsukia District Flood Camp,Flood,Tinsukia District Flood Camp,27.49,95.36,4800,4800,Government School,Assam Floods 2017 Wave 2 (2017),ASDMA 2017
Bihar,Araria,Araria Relief Mega Camp,Flood,Araria Relief Mega Camp,26.15,87.47,32000,32000,Flood Relief Camp/School/Embankment,Bihar Mega Floods 2017 (2017),OCHA / UNICEF Aug 2017
Bihar,Begusarai,Begusarai Flood Relief Camp,Flood,Begusarai Flood Relief Camp,25.42,86.13,11000,11000,Government School,Bihar Mega Floods 2017 (2017),Wikipedia Bihar Floods 2017
Bihar,Darbhanga,Darbhanga Flood Relief Camps 2017,Flood,Darbhanga Flood Relief Camps 2017,26.15,85.9,22000,22000,Government Building/School,Bihar Mega Floods 2017 (2017),Wikipedia 2017 Bihar Flood
Bihar,East Champaran,East Champaran Relief Camps,Flood,East Champaran Relief Camps,26.65,84.92,20000,20000,Flood Shelter,Bihar Mega Floods 2017 (2017),ReliefWeb / OCHA 2017
Bihar,Madhubani,Madhubani Relief Camps 2017,Flood,Madhubani Relief Camps 2017,26.36,86.07,18000,18000,Government School,Bihar Mega Floods 2017 (2017),OCHA / Wikipedia 2017
Bihar,Muzaffarpur,Muzaffarpur Flood Camp 2017,Flood,Muzaffarpur Flood Camp 2017,26.12,85.37,28000,28000,Government School/Raised Platform,Bihar Mega Floods 2017 (2017),OCHA / ActionAid Aug 2017
Bihar,Purnia,Purnia Division Relief Camps,Flood,Purnia Division Relief Camps,25.78,87.47,16000,16000,Government Building,Bihar Mega Floods 2017 (2017),Wikipedia 2017 Bihar Flood
Bihar,Samastipur,Samastipur Relief Camps,Flood,Samastipur Relief Camps,25.86,85.78,17000,17000,Flood Relief Camp,Bihar Mega Floods 2017 (2017),Wikipedia Bihar Floods 2017
Bihar,Saran (Chhapra),Saran Division Relief Camps 2017,Flood,Saran Division Relief Camps 2017,25.92,84.74,14500,14500,Flood Relief Camp/Embankment,Bihar Mega Floods 2017 (2017),Wikipedia Bihar Floods 2017
Bihar,Sheohar,Sheohar Relief Camps,Flood,Sheohar Relief Camps,26.52,85.29,14000,14000,Flood Relief Camp,Bihar Mega Floods 2017 (2017),Wikipedia Bihar Floods 2017
Bihar,Sitamarhi,Sitamarhi Relief Camps,Flood,Sitamarhi Relief Camps,26.59,85.49,24000,24000,Flood Relief Camp,Bihar Mega Floods 2017 (2017),Wikipedia 2017 Bihar Flood
Bihar,Supaul,Supaul Major Relief Camp 2017,Flood,Supaul Major Relief Camp 2017,26.12,86.6,22000,22000,Embankment/Government School,Bihar Mega Floods 2017 (2017),OCHA / Bihar 2017 Flood Wikipedia
Bihar,Vaishali,Vaishali Flood Camp,Flood,Vaishali Flood Camp,25.69,85.13,12000,12000,Government School/Elevated Road,Bihar Mega Floods 2017 (2017),Wikipedia Bihar Floods 2017
Chhattisgarh,Bilaspur,Bilaspur Flood Relief Camp,Flood,Bilaspur Flood Relief Camp,22.08,82.15,2000,2000,Government School,Chhattisgarh Floods 2017 (2017),NDMA 2017
Chhattisgarh,Raipur,Raipur District Flood Camp,Flood,Raipur District Flood Camp,21.25,81.63,2500,2500,Government School,Chhattisgarh Monsoon Floods 2017 (2017),NDMA 2017
Delhi,East Delhi,East Delhi Yamuna Flood Camp,Flood,East Delhi Yamuna Flood Camp,28.64,77.31,4000,4000,Yamuna Flood Relief Camp,Delhi Yamuna Flood 2017 (2017),DDMA 2017
Gujarat,Ahmedabad,Ahmedabad Flood Relief Camp,Flood,Ahmedabad Flood Relief Camp,23.03,72.59,5000,5000,Government Building/School,Gujarat Floods 2017 (2017),Wikipedia Gujarat Floods 2017
Gujarat,Banaskantha,Banaskantha District Relief Camps,Flood,Banaskantha District Relief Camps,24.18,72.43,18000,18000,Government School/Panchayat Bhawan,Gujarat Floods 2017 (2017),Wikipedia Gujarat Floods 2017
Gujarat,Gandhinagar,Gandhinagar Flood Camp,Flood,Gandhinagar Flood Camp,23.22,72.68,3500,3500,Government Building,Gujarat Floods 2017 (2017),Wikipedia Gujarat Floods 2017
Gujarat,Kutch,Kutch Flood Relief Camps,Flood,Kutch Flood Relief Camps,23.73,70.66,4500,4500,Government Building/School,Gujarat Floods 2017 (2017),Wikipedia Gujarat Floods 2017
Gujarat,Mehsana,Mehsana Relief Camps,Flood,Mehsana Relief Camps,23.59,72.38,8000,8000,Flood Shelter,Gujarat Floods 2017 (2017),Wikipedia Gujarat Floods 2017
Gujarat,Morbi,Morbi Relief Camps,Flood,Morbi Relief Camps,22.83,70.83,5500,5500,Government Building,Gujarat Floods 2017 (2017),Wikipedia Gujarat Floods 2017
Gujarat,Patan,Patan District Relief Camps,Flood,Patan District Relief Camps,23.85,72.12,10000,10000,Government Building,Gujarat Floods 2017 (2017),Wikipedia Gujarat Floods 2017
Gujarat,Sabarkantha,Sabarkantha District Relief Camps,Flood,Sabarkantha District Relief Camps,23.61,73.02,8500,8500,Government School/Panchayat Bhawan,Gujarat Floods 2017 (2017),Wikipedia Gujarat Floods 2017
Gujarat,Surendranagar,Surendranagar Relief Camps,Flood,Surendranagar Relief Camps,22.73,71.65,7000,7000,Government School,Gujarat Floods 2017 (2017),Wikipedia Gujarat Floods 2017
Himachal Pradesh,Kullu,Kullu District Flood Camp,Flood/Landslide,Kullu District Flood Camp,31.96,77.11,1500,1500,Government School/Panchayat Bhawan,HP Flash Floods 2017 (2017),HPSDMA 2017
Himachal Pradesh,Mandi,Mandi Relief Camp 2017,Flood/Landslide,Mandi Relief Camp 2017,31.71,76.93,2000,2000,Government School/Panchayat Bhawan,Himachal Pradesh Flash Floods 2017 (2017),MHA 2017 / ECHO
Himachal Pradesh,Mandi,Mandi Beas River Landslide-Flood Camp 2017 (6 deaths cloudburst; NH-3 cut),Landslide/Flood,"Mandi, Pandoh, Aut, Hanogi",31.71,76.92,5000,5000,Government School,2017 Himachal Pradesh Flash Floods + Landslides (2017),OCHA 2017 India Floods+Landslides (named Mandi cloudbursts+NH-3); ReliefWeb India May 2017
Himachal Pradesh,Solan,Solan Landslide Relief Camp,Flood/Landslide,Solan Landslide Relief Camp,30.91,77.1,1100,1100,Landslide Relief Camp,HP Flash Floods 2017 (2017),HPSDMA 2017
Jammu & Kashmir,Reasi,Reasi Flood Relief Camp,Flood/Landslide,Reasi Flood Relief Camp,33.08,74.83,1800,1800,Flood Relief Camp,J&K Monsoon Floods 2017 (2017),NDMA 2017
Jharkhand,Dumka,Dumka District Flood Camp,Flood,Dumka District Flood Camp,24.27,87.25,2200,2200,Government School,Jharkhand Monsoon Floods 2017 (2017),NDMA 2017
Jharkhand,Giridih,Giridih District Relief Camps,Lightning/Flood,Giridih District Relief Camps,24.19,86.3,1000,1000,Government Building,Jharkhand Lightning and Flood 2017 (2017),ECHO May 2017
Jharkhand,Sahebganj,Sahebganj District Flood Camp,Flood,Sahebganj District Flood Camp,25.23,87.67,3200,3200,Flood Relief Camp,Jharkhand Monsoon Floods 2017 (2017),NDMA 2017
Karnataka,Dakshina Kannada,Mangaluru Flood Camp,Flood,Mangaluru Flood Camp,12.87,74.84,2200,2200,Government Building,Karnataka Floods 2017 (2017),KSNDMC 2017
Karnataka,Kodagu (Coorg),Kodagu Relief Camps 2017,Flood,Kodagu Relief Camps 2017,12.42,75.74,2500,2500,Government School,Karnataka Monsoon Floods 2017 (2017),KSNDMC 2017
Karnataka,Udupi,Udupi Coastal Relief Camp,Flood,Udupi Coastal Relief Camp,13.34,74.75,1800,1800,Government School,Karnataka Floods 2017 (2017),KSNDMC 2017
Karnataka,Uttara Kannada,Uttara Kannada Coastal Relief Camps,Flood,Uttara Kannada Coastal Relief Camps,14.8,74.13,3000,3000,Government School,Karnataka Floods 2017 (2017),KSNDMC 2017
Kerala,Alappuzha,Alappuzha Ockhi Coastal Relief Camp,Cyclone,Alappuzha Ockhi Coastal Relief Camp,9.5,76.35,4000,4000,Cyclone Shelter / Fishermen Camp,Cyclone Ockhi (2017),NDMA Dec 2017
Kerala,Kollam,Kollam Fishermen Relief Camp,Cyclone,Kollam Fishermen Relief Camp,8.88,76.59,5500,5500,Cyclone Shelter,Cyclone Ockhi (2017),NDMA Dec 2017
Kerala,Thiruvananthapuram,Thiruvananthapuram Ockhi Fishermen Camp,Cyclone,Thiruvananthapuram Ockhi Fishermen Camp,8.52,76.94,9000,9000,Cyclone Shelter/School,Cyclone Ockhi (2017),NDMA / Kerala Govt Dec 2017
Lakshadweep,Kavaratti,Lakshadweep Ockhi Emergency Camp,Cyclone,Lakshadweep Ockhi Emergency Camp,10.57,72.64,2500,2500,Island Emergency Shelter,Cyclone Ockhi (2017),NDMA Dec 2017 / Coast Guard
Maharashtra,Sangli,Sangli Flood Camp 2017,Flood,Sangli Flood Camp 2017,16.86,74.57,5000,5000,Government Building,Maharashtra Monsoon Floods 2017 (2017),MHA 2017
Manipur,Bishnupur,Bishnupur Relief Camp,Flood/Landslide,Bishnupur Relief Camp,24.63,93.77,3000,3000,Government Building,Manipur Monsoon 2017 (2017),OCHA 2017
Manipur,Imphal East,Imphal East Relief Camp 2017,Flood/Landslide,Imphal East Relief Camp 2017,24.82,93.97,4000,4000,Government School,Manipur Monsoon 2017 (2017),OCHA 2017 / ReliefWeb
Meghalaya,East Khasi Hills,Shillong Area Flood Camp 2017,Flood/Landslide,Shillong Area Flood Camp 2017,25.57,91.88,2000,2000,Government Building,Meghalaya Monsoon 2017 (2017),OCHA 2017 / ECHO
Meghalaya,West Garo Hills,Tura Flood Camp,Flood/Landslide,Tura Flood Camp,25.51,90.21,1600,1600,Government School,Meghalaya Monsoon 2017 (2017),ECHO Jun-Jul 2017
Mizoram,Aizawl,Aizawl Relief Camp,Flood/Landslide,Aizawl Relief Camp,23.73,92.72,1200,1200,Government Building,Mizoram Monsoon 2017 (2017),ECHO Jun 2017
Nagaland,Phek,Phek District Relief Camp,Flood/Landslide,Phek District Relief Camp,25.67,94.47,800,800,Government Facility,Nagaland Rains 2017 (2017),ECHO May 2017
Odisha,Baleswar,Baleswar District Relief Camps,Flood,Baleswar District Relief Camps,21.49,86.93,7000,7000,Government School/Cyclone Shelter,Odisha Monsoon Floods 2017 (2017),OSDMA 2017
Odisha,Cuttack,Cuttack Flood Camp 2017,Flood,Cuttack Flood Camp 2017,20.45,85.88,6200,6200,Cyclone Shelter/School,Odisha Floods 2017 (2017),OSDMA 2017
Odisha,Jagatsinghpur,Jagatsinghpur Relief Camps 2017,Flood,Jagatsinghpur Relief Camps 2017,20.26,86.17,5500,5500,Cyclone Shelter/School,Odisha Monsoon Floods 2017 (2017),OSDMA 2017
Odisha,Kendrapara,Kendrapara Flood Camp 2017,Flood,Kendrapara Flood Camp 2017,20.5,86.42,5000,5000,Cyclone Shelter,Odisha Floods 2017 (2017),OSDMA 2017
Punjab,Jalandhar,Jalandhar Flood Camp 2017,Flood,Jalandhar Flood Camp 2017,31.33,75.58,3500,3500,Government School,Punjab Floods 2017 (2017),MHA 2017
Punjab,Kapurthala,Kapurthala District Flood Camp,Flood,Kapurthala District Flood Camp,31.38,75.38,2800,2800,Flood Relief Camp,Punjab Floods 2017 (2017),MHA 2017
Rajasthan,Barmer,Barmer Relief Camps 2017,Flood,Barmer Relief Camps 2017,25.75,71.38,3500,3500,Government School,Rajasthan Flash Floods 2017 (2017),MHA / ActionAid 2017
Rajasthan,Jalore,Jalore District Relief Camps,Flood,Jalore District Relief Camps,25.35,72.62,2800,2800,Flood Relief Camp,Rajasthan Flash Floods 2017 (2017),MHA 2017
Sikkim,South Sikkim,South Sikkim Relief Camps,Flood/Landslide,South Sikkim Relief Camps,27.15,88.48,1000,1000,Government Facility,Sikkim Monsoon 2017 (2017),ECHO 2017
Tamil Nadu,Kanyakumari,Kanyakumari Fishermen Relief Camps,Cyclone,Kanyakumari Fishermen Relief Camps,8.09,77.55,12000,12000,Cyclone Shelter/School/Community Hall,Cyclone Ockhi (2017),NDMA / NDRF Dec 2017
Tamil Nadu,Tirunelveli,Tirunelveli Ockhi Relief Camps,Cyclone,Tirunelveli Ockhi Relief Camps,8.72,77.69,7000,7000,Government Building,Cyclone Ockhi (2017),NDMA Dec 2017
Tamil Nadu,Tuticorin (Thoothukudi),Tuticorin Ockhi Fishermen Camp,Cyclone,Tuticorin Ockhi Fishermen Camp,8.79,78.14,5000,5000,Cyclone Shelter,Cyclone Ockhi (2017),NDMA Dec 2017
Telangana,Bhadradri Kothagudem,Bhadrachalam Flood Relief Camp,Flood,Bhadrachalam Flood Relief Camp,17.67,80.89,5500,5500,Government Building/School,Telangana Floods 2017 (2017),Telangana SDMA 2017
Telangana,Suryapet,Suryapet District Flood Camp,Flood,Suryapet District Flood Camp,17.15,79.62,4000,4000,Government School,Telangana Floods 2017 (2017),Telangana SDMA 2017
Tripura,Dhalai,Dhalai Ambasa Landslide Relief Camp 2017 (Researchers conducted field survey),Landslide,"Ambasa, Manu, Kamalpur (Dhalai district)",24.02,92,6000,6000,Government School,2017 Ambasa (Dhalai) Landslide — Tripura (2017),"ScienceDirect: ""Lessons learnt from post-EQ damage study...2017 Ambasa earthquake"" (field survey by authors); ReliefWeb 2017 Tripura"
Tripura,West Tripura,West Tripura Relief Camps,Flood,West Tripura Relief Camps,23.84,91.28,4000,4000,Government School,Tripura Monsoon Floods 2017 (2017),ECHO 2017
Uttar Pradesh,Bahraich,Bahraich Relief Camps,Flood,Bahraich Relief Camps,27.57,81.59,9000,9000,Flood Relief Camp,Uttar Pradesh Monsoon Floods 2017 (2017),MHA 2017
Uttar Pradesh,Ballia,Ballia District Flood Camp,Flood,Ballia District Flood Camp,25.76,84.15,7500,7500,Flood Relief Camp,UP Floods 2017 (2017),MHA / UPSDMA 2017
Uttar Pradesh,Balrampur,Balrampur Relief Camps,Flood,Balrampur Relief Camps,27.43,82.69,7000,7000,Flood Relief Camp,UP Floods 2017 (2017),OCHA Aug 2017
Uttar Pradesh,Deoria,Deoria District Flood Camp,Flood,Deoria District Flood Camp,26.5,83.78,6000,6000,Flood Relief Camp,UP Floods 2017 (2017),MHA 2017
Uttar Pradesh,Gonda,Gonda District Flood Camp,Flood,Gonda District Flood Camp,27.13,81.96,8500,8500,Flood Relief Camp/School,UP Floods 2017 (2017),OCHA Aug 2017
Uttar Pradesh,Gorakhpur,Gorakhpur Division Relief Camps,Flood,Gorakhpur Division Relief Camps,26.76,83.37,12000,12000,Government School/Community Centre,Uttar Pradesh Monsoon Floods 2017 (2017),OCHA / MHA Aug 2017
Uttar Pradesh,Shravasti,Shravasti Flood Relief Camp,Flood,Shravasti Flood Relief Camp,27.51,81.54,5500,5500,Government School,UP Floods 2017 (2017),OCHA Aug 2017
Uttar Pradesh,Sitapur,Sitapur District Relief Camps,Flood,Sitapur District Relief Camps,27.57,80.68,8000,8000,Government School,Uttar Pradesh Monsoon Floods 2017 (2017),MHA 2017
Uttarakhand,Haridwar,Haridwar District Relief Camps,Flood/Landslide,Haridwar District Relief Camps,29.95,78.16,3500,3500,Flood Relief Camp,Uttarakhand Floods 2017 (2017),MHA / USDMA 2017
West Bengal,Hooghly,Hooghly District Flood Camp,Flood,Hooghly District Flood Camp,22.9,88.39,5500,5500,Flood Relief Camp,West Bengal Floods 2017 (2017),OCHA Aug 2017
West Bengal,Jalpaiguri,Jalpaiguri District Flood Camp,Flood,Jalpaiguri District Flood Camp,26.54,88.73,10000,10000,Flood Relief Camp/School,West Bengal Floods 2017 (2017),OCHA Aug 2017
West Bengal,Malda,Malda District Relief Camps,Flood,Malda District Relief Camps,25.01,88.14,18000,18000,Flood Relief Camp/School,West Bengal Mega Floods 2017 (2017),OCHA Aug 2017
West Bengal,Murshidabad,Murshidabad District Relief Camps 2017,Flood,Murshidabad District Relief Camps 2017,24.18,88.27,16000,16000,Flood Shelter,West Bengal Mega Floods 2017 (2017),OCHA Aug 2017 / IDRF
West Bengal,North Dinajpur,North Dinajpur Relief Camps,Flood,North Dinajpur Relief Camps,25.62,88.12,12000,12000,Government School,West Bengal Mega Floods 2017 (2017),OCHA Aug 2017
West Bengal,South Dinajpur,South Dinajpur Relief Camps,Flood,South Dinajpur Relief Camps,25.62,88.63,7200,7200,Government School,West Bengal Floods 2017 (2017),OCHA Aug 2017
Andhra Pradesh,Srikakulam,Srikakulam Cyclone Relief Camps,Cyclone,Srikakulam District – coastal,18.2949,83.8938,10000,10000,—,Cyclone Titli 2018 (2018),NDRF Cyclone Titli 2018; Wikipedia; FloodList Oct 2018
Andhra Pradesh,Visakhapatnam,Visakhapatnam Coastal Relief Camp,Cyclone,Visakhapatnam Port & Coast,17.6868,83.2185,3000,3000,—,Cyclone Titli 2018 (2018),Wikipedia – Cyclone Titli; FloodList Oct 2018
Andhra Pradesh,Vizianagaram,Vizianagaram Cyclone Relief Camps,Cyclone,Vizianagaram District,18.1067,83.3956,5000,5000,—,Cyclone Titli 2018 (2018),NDRF Cyclone Titli 2018; Wikipedia
Arunachal Pradesh,Papum Pare,Itanagar Landslide-Flood Camp 2018,Landslide/Flood,"Itanagar, Naharlagun, Nirjuli",27.1,93.61,7000,7000,Government Building / School,2018 Arunachal Pradesh Monsoon Landslides (2018),ECHO 2018 India Floods+Landslides; NDMA Landslide page (ARP chronic NE zone); Wikipedia 2018 India Floods
